Crime_ID,FIR_Number,Date_Time,Date,Time,Hour,Day_of_Week,Month,Year,Province,City,Area,Location,Police_Station,Latitude,Longitude,Crime_Type,Crime_Category,Weapon_Used,Victim_Gender,Victim_Age,Suspect_Gender,Suspect_Age,Suspect_Count,Arrest_Status
PK-000102,FIR-0019/2022,2022-01-17 07:22:07,2022-01-17,07:22:07,7,Monday,January,2022,Punjab,Faisalabad,Saddar,Saddar Bus Stop,Saddar PS,31.458611,73.130379,Hurt / Assault,Violent,Knife,Male,54,Male,34.0,1.0,Arrested
PK-000103,FIR-0001/2022,2022-01-17 08:09:00,2022-01-17,08:09:00,8,Monday,January,2022,Punjab,Multan,Khanewal Road,Khanewal Road Market,Khanewal Bypass PS,30.199047,71.551087,Attempted Murder,Violent,Knife,Male,47,Male,31.0,1.0,Arrested
PK-000104,FIR-0143/2022,2022-01-17 11:41:08,2022-01-17,11:41:08,11,Monday,January,2022,KPK,Peshawar,Model Town,Street near Model Town Mosque,Model Town PS,33.994921,71.543705,Hurt / Assault,Violent,Firearm,Male,22,Male,23.0,1.0,Arrested
PK-000105,FIR-0115/2022,2022-01-17 16:36:44,2022-01-17,16:36:44,16,Monday,January,2022,Sindh,Hyderabad,Old City,Old City Bus Stop,Old City PS,25.391743,68.350457,Cybercrime / Fraud,Cyber,Not Used,Female,63,Male,17.0,1.0,Arrested
PK-000106,FIR-0012/2022,2022-01-17 17:42:02,2022-01-17,17:42:02,17,Monday,January,2022,Punjab,Multan,Chowk Kumharanwala,Main Chowk Kumharanwala Bazaar,City PS,30.197195,71.485515,Theft,Property,Not Used,Male,31,Male,36.0,3.0,Arrested
PK-000107,FIR-0003/2022,2022-01-17 17:42:43,2022-01-17,17:42:43,17,Monday,January,2022,Punjab,Lahore,DHA Lahore,DHA Lahore Park area,DHA Lahore PS,31.467189,74.408954,Motor Vehicle Theft,Property,Not Used,Male,11,Male,21.0,2.0,Arrested
PK-000108,FIR-0134/2022,2022-01-17 19:10:26,2022-01-17,19:10:26,19,Monday,January,2022,Punjab,Gujranwala,Cantt,"Plot 289, Cantt",Cantt PS,32.215181,74.17435,Cybercrime / Fraud,Cyber,Not Used,Male,53,Male,37.0,2.0,Under Investigation
PK-000109,FIR-0007/2022,2022-01-17 19:37:07,2022-01-17,19:37:07,19,Monday,January,2022,Sindh,Karachi,DHA Karachi,"Block 9, DHA Karachi",DHA Karachi PS,24.80227,67.043048,Burglary,Property,Not Used,Male,47,Male,27.0,3.0,Arrested
PK-000110,FIR-0025/2022,2022-01-17 21:10:11,2022-01-17,21:10:11,21,Monday,January,2022,Punjab,Multan,Old City,Old City Bus Stop,City PS,30.197318,71.468018,Robbery,Property,Not Used,Female,24,Male,24.0,4.0,Arrested
PK-000111,FIR-0037/2022,2022-01-17 22:49:08,2022-01-17,22:49:08,22,Monday,January,2022,Punjab,Gujranwala,University Town,Near University Town Petrol Pump,University Town PS,32.215155,74.169125,Burglary,Property,Not Used,Female,25,Male,23.0,3.0,Pending
PK-000112,FIR-0043/2022,2022-01-18 01:42:40,2022-01-18,01:42:40,1,Tuesday,January,2022,ICT,Islamabad,Civil Lines,Street near Civil Lines Mosque,Civil Lines PS,33.673975,73.060268,Cybercrime / Fraud,Cyber,Not Used,Female,24,Female,33.0,1.0,Pending
PK-000113,FIR-0107/2022,2022-01-18 08:20:35,2022-01-18,08:20:35,8,Tuesday,January,2022,Punjab,Sialkot,City Center,City Center Service Road,City Center PS,32.499438,74.534989,Theft,Property,Not Used,Female,25,Male,29.0,2.0,Under Investigation
PK-000114,FIR-0009/2022,2022-01-18 19:39:58,2022-01-18,19:39:58,19,Tuesday,January,2022,Sindh,Karachi,North Nazimabad,North Nazimabad Park area,North Nazimabad PS,24.944864,67.03516,Theft,Property,Not Used,Male,20,Male,17.0,2.0,Arrested
PK-000115,FIR-0040/2022,2022-01-18 23:00:13,2022-01-18,23:00:13,23,Tuesday,January,2022,Sindh,Hyderabad,University Town,University Town Bus Stop,University Town PS,25.406159,68.344591,Cattle Theft,Property,Not Used,Female,24,Male,32.0,1.0,Pending
PK-000116,FIR-0125/2022,2022-01-18 23:44:56,2022-01-18,23:44:56,23,Tuesday,January,2022,Punjab,Sahiwal,Old City,Old City Park area,Old City PS,30.662038,73.114097,Hurt / Assault,Violent,Not Used,Female,6,Male,21.0,1.0,Arrested
PK-000117,FIR-0040/2022,2022-01-19 02:51:03,2022-01-19,02:51:03,2,Wednesday,January,2022,Punjab,Multan,Model Town,Model Town Market,Gulgasht PS,30.24428,71.51037,Robbery,Property,Knife,Female,8,Unknown,,,Under Investigation
PK-000118,FIR-0034/2022,2022-01-19 04:01:25,2022-01-19,04:01:25,4,Wednesday,January,2022,Punjab,Lahore,Township,"Sector B, Township",Township PS,31.462625,74.303487,Motor Vehicle Theft,Property,Not Used,Male,22,Male,44.0,1.0,Under Investigation
PK-000119,FIR-0047/2022,2022-01-19 11:08:08,2022-01-19,11:08:08,11,Wednesday,January,2022,Punjab,Sialkot,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,32.474413,74.514722,Domestic Violence,Violent,Not Used,Female,37,Male,22.0,1.0,Arrested
PK-000120,FIR-0036/2022,2022-01-19 13:50:48,2022-01-19,13:50:48,13,Wednesday,January,2022,Punjab,Rawalpindi,Airport Road,Airport Road Service Road,Airport Road PS,33.570578,72.986437,Dacoity,Violent,Knife,Male,27,Male,26.0,5.0,Released on Bail
PK-000121,FIR-0064/2022,2022-01-19 15:23:08,2022-01-19,15:23:08,15,Wednesday,January,2022,Sindh,Karachi,Lyari,"Sector C, Lyari",Lyari PS,24.872795,67.013276,Cybercrime / Fraud,Cyber,Not Used,Female,22,Unknown,,,Pending
PK-000122,FIR-0007/2022,2022-01-19 17:43:27,2022-01-19,17:43:27,17,Wednesday,January,2022,Sindh,Karachi,Korangi,Street near Korangi Mosque,Korangi PS,24.847858,67.153154,Cybercrime / Fraud,Cyber,Not Used,Male,39,Male,42.0,1.0,Arrested
PK-000123,FIR-0097/2022,2022-01-19 22:00:00,2022-01-19,22:00:00,22,Wednesday,January,2022,Punjab,Faisalabad,Model Town,"Sector E, Model Town",Model Town PS,31.451668,73.132037,Theft,Property,Not Used,Male,37,Male,38.0,1.0,Pending
PK-000124,FIR-0089/2022,2022-01-19 23:10:06,2022-01-19,23:10:06,23,Wednesday,January,2022,Punjab,Sahiwal,Old City,"Block 10, Old City",Old City PS,30.701077,73.09908,Motor Vehicle Theft,Property,Not Used,Male,40,Male,36.0,1.0,Released on Bail
PK-000125,FIR-0070/2022,2022-01-19 23:59:32,2022-01-19,23:59:32,23,Wednesday,January,2022,ICT,Islamabad,Industrial Area,Near Industrial Area Chowk,Industrial Area PS,33.700528,73.045623,Theft,Property,Not Used,Female,52,Unknown,,,Under Investigation
PK-000126,FIR-0005/2022,2022-01-20 07:10:12,2022-01-20,07:10:12,7,Thursday,January,2022,Punjab,Lahore,Walled City,Walled City Market,Walled City PS,31.580301,74.316917,Attempted Murder,Violent,Knife,Male,35,Male,37.0,1.0,Under Investigation
PK-000127,FIR-0010/2022,2022-01-20 10:23:02,2022-01-20,10:23:02,10,Thursday,January,2022,Punjab,Rawalpindi,University Town,Main University Town Bazaar,University Town PS,33.579681,73.023923,Robbery,Property,Firearm,Female,39,Male,25.0,4.0,Pending
PK-000128,FIR-0098/2022,2022-01-20 12:33:18,2022-01-20,12:33:18,12,Thursday,January,2022,Punjab,Multan,Multan Cantt,Multan Cantt Park area,Cantt PS,30.21501,71.443661,Robbery,Property,Knife,Male,64,Male,18.0,3.0,Under Investigation
PK-000129,FIR-0031/2022,2022-01-20 12:45:57,2022-01-20,12:45:57,12,Thursday,January,2022,Sindh,Karachi,Korangi,Korangi Service Road,Korangi PS,24.840406,67.146989,Drug Possession,Drug,Not Used,Female,57,Male,19.0,1.0,Arrested
PK-000130,FIR-0023/2022,2022-01-21 07:10:07,2022-01-21,07:10:07,7,Friday,January,2022,Punjab,Multan,Multan Cantt,"House #679, Multan Cantt",Cantt PS,30.206158,71.452063,Cattle Theft,Property,Not Used,Female,35,Unknown,,,Pending
PK-000131,FIR-0164/2022,2022-01-21 07:22:40,2022-01-21,07:22:40,7,Friday,January,2022,Punjab,Rawalpindi,Cantt,Near Cantt Chowk,Cantt PS,33.586775,72.994432,Dacoity,Violent,Knife,Male,13,Male,30.0,4.0,Pending
PK-000132,FIR-0125/2022,2022-01-21 12:17:33,2022-01-21,12:17:33,12,Friday,January,2022,Punjab,Gujranwala,Cantt,Near Cantt Petrol Pump,Cantt PS,32.195227,74.202232,Hurt / Assault,Violent,Firearm,Male,48,Male,20.0,1.0,Arrested
PK-000133,FIR-0021/2022,2022-01-21 18:20:00,2022-01-21,18:20:00,18,Friday,January,2022,Punjab,Lahore,DHA Lahore,Near DHA Lahore Petrol Pump,DHA Lahore PS,31.473882,74.410367,Drug Possession,Drug,Not Used,Female,50,Male,30.0,1.0,Arrested
PK-000134,FIR-0002/2022,2022-01-21 20:33:04,2022-01-21,20:33:04,20,Friday,January,2022,KPK,Swat,Model Town,"Sector C, Model Town",Model Town PS,35.186087,72.436024,Theft,Property,Not Used,Male,54,Male,26.0,1.0,Arrested
PK-000135,FIR-0201/2022,2022-01-21 22:33:44,2022-01-21,22:33:44,22,Friday,January,2022,ICT,Islamabad,Cantt,Main Cantt Bazaar,Cantt PS,33.691095,73.044771,Theft,Property,Not Used,Female,8,Male,35.0,1.0,Pending
PK-000136,FIR-0088/2022,2022-01-22 00:49:00,2022-01-22,00:49:00,0,Saturday,January,2022,Punjab,Rawalpindi,Model Town,Near Model Town Petrol Pump,Model Town PS,33.562205,73.023981,Drug Possession,Drug,Not Used,Female,38,Unknown,,,Under Investigation
PK-000137,FIR-0081/2022,2022-01-22 06:02:06,2022-01-22,06:02:06,6,Saturday,January,2022,KPK,Peshawar,Old City,"Plot 258, Old City",Old City PS,34.00844,71.490449,Hurt / Assault,Violent,Not Used,Male,23,Male,24.0,3.0,Arrested
PK-000138,FIR-0066/2022,2022-01-22 11:51:42,2022-01-22,11:51:42,11,Saturday,January,2022,Punjab,Gujranwala,University Town,"Block 2, University Town",University Town PS,32.193688,74.231523,Kidnapping / Abduction,Violent,Firearm,Female,42,Male,36.0,2.0,Arrested
PK-000139,FIR-0010/2022,2022-01-22 12:27:09,2022-01-22,12:27:09,12,Saturday,January,2022,Punjab,Multan,Shalimar Colony,Shalimar Colony Bus Stop,Bosan Road PS,30.246175,71.507558,Cybercrime / Fraud,Cyber,Not Used,Male,19,Unknown,,,Pending
PK-000140,FIR-0034/2022,2022-01-22 13:35:32,2022-01-22,13:35:32,13,Saturday,January,2022,Punjab,Multan,Chungi No. 9,Chungi No. 9 Service Road,New Multan PS,30.20235,71.47116,Cybercrime / Fraud,Cyber,Not Used,Male,50,Unknown,,,Under Investigation
PK-000141,FIR-0016/2022,2022-01-22 13:55:40,2022-01-22,13:55:40,13,Saturday,January,2022,Punjab,Bahawalpur,City Center,"Block 7, City Center",City Center PS,29.383561,71.670935,Theft,Property,Not Used,Female,23,Male,23.0,1.0,Released on Bail
PK-000142,FIR-0022/2022,2022-01-22 16:32:19,2022-01-22,16:32:19,16,Saturday,January,2022,Punjab,Lahore,Johar Town,"Block 10, Johar Town",Johar Town PS,31.47805,74.272739,Hurt / Assault,Violent,Not Used,Female,49,Male,14.0,1.0,Arrested
PK-000143,FIR-0006/2022,2022-01-22 16:57:24,2022-01-22,16:57:24,16,Saturday,January,2022,Punjab,Lahore,Walled City,"Block 5, Walled City",Walled City PS,31.577254,74.318981,Theft,Property,Not Used,Male,67,Male,27.0,1.0,Pending
PK-000144,FIR-0074/2022,2022-01-22 17:55:36,2022-01-22,17:55:36,17,Saturday,January,2022,Balochistan,Quetta,Industrial Area,Industrial Area Park area,Industrial Area PS,30.204545,66.957882,Cybercrime / Fraud,Cyber,Not Used,Female,59,Male,32.0,1.0,Pending
PK-000145,FIR-0080/2022,2022-01-22 18:49:55,2022-01-22,18:49:55,18,Saturday,January,2022,KPK,Peshawar,University Town,University Town Market,University Town PS,34.041797,71.511934,Theft,Property,Not Used,Female,32,Male,23.0,3.0,Arrested
PK-000146,FIR-0098/2022,2022-01-22 18:55:51,2022-01-22,18:55:51,18,Saturday,January,2022,Punjab,Sargodha,Old City,Old City Service Road,Old City PS,32.068567,72.68351,Burglary,Property,Not Used,Female,17,Male,18.0,1.0,Released on Bail
PK-000147,FIR-0003/2022,2022-01-22 20:54:51,2022-01-22,20:54:51,20,Saturday,January,2022,Sindh,Karachi,North Nazimabad,"Block 8, North Nazimabad",North Nazimabad PS,24.941438,67.026081,Motor Vehicle Theft,Property,Not Used,Female,12,Male,34.0,1.0,Pending
PK-000148,FIR-0024/2022,2022-01-22 22:11:00,2022-01-22,22:11:00,22,Saturday,January,2022,Sindh,Hyderabad,City Center,City Center Park area,City Center PS,25.390734,68.35466,Burglary,Property,Not Used,Female,18,Male,40.0,1.0,Released on Bail
PK-000149,FIR-0027/2022,2022-01-23 04:41:35,2022-01-23,04:41:35,4,Sunday,January,2022,Punjab,Multan,Qasim Bela,"Sector A, Qasim Bela",Sadar PS,30.168285,71.486137,Motor Vehicle Theft,Property,Not Used,Female,45,Male,39.0,1.0,Under Investigation
PK-000150,FIR-0005/2022,2022-01-23 05:13:09,2022-01-23,05:13:09,5,Sunday,January,2022,Punjab,Gujranwala,Model Town,"Block 9, Model Town",Model Town PS,32.181939,74.222871,Motor Vehicle Theft,Property,Not Used,Male,5,Male,38.0,1.0,Under Investigation
PK-000151,FIR-0118/2022,2022-01-23 10:03:52,2022-01-23,10:03:52,10,Sunday,January,2022,Punjab,Rawalpindi,Old City,"Sector D, Old City",Old City PS,33.603602,73.010136,Kidnapping / Abduction,Violent,Not Used,Male,22,Unknown,,,Pending
PK-000152,FIR-0030/2022,2022-01-23 15:11:07,2022-01-23,15:11:07,15,Sunday,January,2022,Sindh,Karachi,Saddar,"Plot 73, Saddar",Saddar PS,24.848959,67.026986,Motor Vehicle Theft,Property,Not Used,Female,29,Unknown,,,Pending
PK-000153,FIR-0005/2022,2022-01-23 15:27:43,2022-01-23,15:27:43,15,Sunday,January,2022,Sindh,Karachi,DHA Karachi,DHA Karachi Market,DHA Karachi PS,24.802271,67.043564,Robbery,Property,Knife,Male,19,Male,33.0,3.0,Pending
PK-000154,FIR-0005/2022,2022-01-23 19:09:28,2022-01-23,19:09:28,19,Sunday,January,2022,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Market,Gulshan-e-Iqbal PS,24.926348,67.096513,Theft,Property,Not Used,Male,32,Unknown,,,Under Investigation
PK-000155,FIR-0029/2022,2022-01-23 19:09:57,2022-01-23,19:09:57,19,Sunday,January,2022,Punjab,Sialkot,Airport Road,Main Airport Road Bazaar,Airport Road PS,32.484288,74.524498,Motor Vehicle Theft,Property,Not Used,Male,39,Unknown,,,Pending
PK-000156,FIR-0033/2022,2022-01-23 19:17:27,2022-01-23,19:17:27,19,Sunday,January,2022,Punjab,Multan,Shalimar Colony,Shalimar Colony Park area,Bosan Road PS,30.239137,71.495548,Attempted Murder,Violent,Blunt Object,Female,57,Male,35.0,1.0,Arrested
PK-000157,FIR-0055/2022,2022-01-23 20:45:25,2022-01-23,20:45:25,20,Sunday,January,2022,Punjab,Multan,Bahawalpur Road,"Sector B, Bahawalpur Road",Mumtazabad PS,30.175852,71.477257,Theft,Property,Not Used,Male,39,Male,37.0,1.0,Pending
PK-000158,FIR-0014/2022,2022-01-23 21:11:19,2022-01-23,21:11:19,21,Sunday,January,2022,Punjab,Multan,Shalimar Colony,Shalimar Colony Service Road,Bosan Road PS,30.231954,71.501284,Burglary,Property,Not Used,Female,36,Male,29.0,2.0,Arrested
PK-000159,FIR-0041/2022,2022-01-23 22:51:12,2022-01-23,22:51:12,22,Sunday,January,2022,Punjab,Multan,Suraj Miani,Suraj Miani Market,Sadar PS,30.213116,71.427625,Robbery,Property,Not Used,Male,21,Unknown,,,Pending
PK-000160,FIR-0007/2022,2022-01-24 01:05:07,2022-01-24,01:05:07,1,Monday,January,2022,Punjab,Rawalpindi,City Center,Near City Center Petrol Pump,City Center PS,33.581458,73.024428,Motor Vehicle Theft,Property,Not Used,Female,22,Male,21.0,1.0,Pending
PK-000161,FIR-0005/2022,2022-01-24 08:22:33,2022-01-24,08:22:33,8,Monday,January,2022,Punjab,Faisalabad,Cantt,Cantt Service Road,Cantt PS,31.443546,73.127571,Theft,Property,Not Used,Female,15,Unknown,,,Pending
PK-000162,FIR-0048/2022,2022-01-24 14:50:54,2022-01-24,14:50:54,14,Monday,January,2022,Punjab,Multan,Gulgasht Colony,Near Gulgasht Colony Chowk,Gulgasht PS,30.24328,71.505738,Theft,Property,Not Used,Male,7,Male,26.0,1.0,Released on Bail
PK-000163,FIR-0001/2022,2022-01-24 17:07:43,2022-01-24,17:07:43,17,Monday,January,2022,Sindh,Karachi,North Nazimabad,"House #542, North Nazimabad",North Nazimabad PS,24.940978,67.038755,Drug Possession,Drug,Not Used,Female,18,Male,31.0,1.0,Under Investigation
PK-000164,FIR-0033/2022,2022-01-24 18:49:56,2022-01-24,18:49:56,18,Monday,January,2022,Punjab,Lahore,Iqbal Town,Near Iqbal Town Petrol Pump,Iqbal Town PS,31.502248,74.273866,Robbery,Property,Knife,Female,43,Male,14.0,5.0,Pending
PK-000165,FIR-0019/2022,2022-01-24 21:58:37,2022-01-24,21:58:37,21,Monday,January,2022,Punjab,Multan,Chowk Kumharanwala,Near Chowk Kumharanwala Chowk,City PS,30.205319,71.473313,Theft,Property,Not Used,Male,24,Male,24.0,1.0,Under Investigation
PK-000166,FIR-0021/2022,2022-01-25 04:59:47,2022-01-25,04:59:47,4,Tuesday,January,2022,KPK,Mardan,Industrial Area,Industrial Area Market,Industrial Area PS,34.180413,72.01408,Robbery,Property,Firearm,Female,39,Male,21.0,5.0,Pending
PK-000167,FIR-0017/2022,2022-01-25 09:57:37,2022-01-25,09:57:37,9,Tuesday,January,2022,Punjab,Khanewal,Old City,Old City Park area,Old City PS,30.311765,71.890732,Rape,Violent,Knife,Male,30,Female,35.0,2.0,Arrested
PK-000168,FIR-0005/2022,2022-01-25 10:26:25,2022-01-25,10:26:25,10,Tuesday,January,2022,Punjab,Multan,Shah Shams Colony,"House #791, Shah Shams Colony",Shah Shams PS,30.18855,71.474624,Drug Possession,Drug,Not Used,Female,16,Male,20.0,1.0,Arrested
PK-000169,FIR-0051/2022,2022-01-25 10:39:39,2022-01-25,10:39:39,10,Tuesday,January,2022,Sindh,Karachi,Malir,"Sector B, Malir",Malir PS,24.894734,67.202066,Drug Possession,Drug,Not Used,Male,38,Male,23.0,1.0,Arrested
PK-000170,FIR-0023/2022,2022-01-25 10:41:58,2022-01-25,10:41:58,10,Tuesday,January,2022,Punjab,Multan,Chungi No. 14,"Plot 413, Chungi No. 14",New Multan PS,30.217958,71.465554,Hurt / Assault,Violent,Not Used,Male,57,Unknown,,,Pending
PK-000171,FIR-0025/2022,2022-01-25 13:11:21,2022-01-25,13:11:21,13,Tuesday,January,2022,Sindh,Karachi,Lyari,Near Lyari Petrol Pump,Lyari PS,24.874057,67.023034,Theft,Property,Not Used,Female,33,Male,14.0,1.0,Pending
PK-000172,FIR-0035/2022,2022-01-25 17:06:53,2022-01-25,17:06:53,17,Tuesday,January,2022,Sindh,Karachi,Clifton,Clifton Market,Clifton PS,24.809383,67.031878,Hurt / Assault,Violent,Knife,Female,56,Male,30.0,1.0,Arrested
PK-000173,FIR-0007/2022,2022-01-26 05:05:41,2022-01-26,05:05:41,5,Wednesday,January,2022,Punjab,Faisalabad,Old City,Near Old City Petrol Pump,Old City PS,31.451599,73.140548,Drug Possession,Drug,Not Used,Male,54,Male,17.0,2.0,Released on Bail
PK-000174,FIR-0031/2022,2022-01-26 18:20:57,2022-01-26,18:20:57,18,Wednesday,January,2022,Sindh,Hyderabad,Cantt,Street near Cantt Mosque,Cantt PS,25.377825,68.39149,Drug Possession,Drug,Not Used,Female,46,Female,28.0,1.0,Arrested
PK-000175,FIR-0097/2022,2022-01-26 19:27:54,2022-01-26,19:27:54,19,Wednesday,January,2022,Punjab,Khanewal,Airport Road,Airport Road Market,Airport Road PS,30.333779,71.939025,Robbery,Property,Knife,Male,35,Male,38.0,4.0,Under Investigation
PK-000176,FIR-0023/2022,2022-01-26 20:00:12,2022-01-26,20:00:12,20,Wednesday,January,2022,Punjab,Multan,Suraj Miani,Suraj Miani Service Road,Sadar PS,30.216114,71.442148,Theft,Property,Not Used,Male,30,Unknown,,,Pending
PK-000177,FIR-0034/2022,2022-01-27 01:04:58,2022-01-27,01:04:58,1,Thursday,January,2022,Punjab,Sialkot,Old City,"Plot 162, Old City",Old City PS,32.509182,74.492146,Rape,Violent,Knife,Male,42,Male,33.0,1.0,Under Investigation
PK-000178,FIR-0018/2022,2022-01-27 11:02:56,2022-01-27,11:02:56,11,Thursday,January,2022,Sindh,Karachi,DHA Karachi,"Block 11, DHA Karachi",DHA Karachi PS,24.797654,67.051172,Theft,Property,Not Used,Female,36,Female,31.0,1.0,Pending
PK-000179,FIR-0008/2022,2022-01-27 13:27:31,2022-01-27,13:27:31,13,Thursday,January,2022,Punjab,Lahore,Iqbal Town,Street near Iqbal Town Mosque,Iqbal Town PS,31.499452,74.278211,Hurt / Assault,Violent,Knife,Male,71,Male,30.0,3.0,Arrested
PK-000180,FIR-0026/2022,2022-01-27 15:08:34,2022-01-27,15:08:34,15,Thursday,January,2022,Punjab,Multan,Old City,Old City Bus Stop,City PS,30.198349,71.469017,Theft,Property,Not Used,Male,24,Unknown,,,Under Investigation
PK-000181,FIR-0026/2022,2022-01-27 19:47:45,2022-01-27,19:47:45,19,Thursday,January,2022,Sindh,Karachi,Korangi,Korangi Park area,Korangi PS,24.848652,67.157492,Robbery,Property,Knife,Female,38,Male,30.0,5.0,Under Investigation
PK-000182,FIR-0063/2022,2022-01-27 20:53:20,2022-01-27,20:53:20,20,Thursday,January,2022,Sindh,Karachi,Saddar,Near Saddar Chowk,Saddar PS,24.854568,67.024291,Drug Possession,Drug,Not Used,Male,29,Male,21.0,3.0,Arrested
PK-000183,FIR-0100/2022,2022-01-27 22:28:47,2022-01-27,22:28:47,22,Thursday,January,2022,Punjab,Bahawalpur,University Town,"Block 3, University Town",University Town PS,29.410879,71.677111,Theft,Property,Not Used,Male,5,Male,19.0,1.0,Pending
PK-000184,FIR-0132/2022,2022-01-28 03:30:16,2022-01-28,03:30:16,3,Friday,January,2022,Punjab,Lahore,Cantt,Street near Cantt Mosque,Cantt PS,31.529788,74.411749,Burglary,Property,Not Used,Female,42,Male,22.0,1.0,Under Investigation
PK-000185,FIR-0193/2022,2022-01-28 08:40:08,2022-01-28,08:40:08,8,Friday,January,2022,Punjab,Lahore,Cantt,"Plot 378, Cantt",Cantt PS,31.533946,74.411411,Theft,Property,Not Used,Female,42,Unknown,,,Under Investigation
PK-000186,FIR-0098/2022,2022-01-28 08:53:32,2022-01-28,08:53:32,8,Friday,January,2022,Punjab,Rawalpindi,Airport Road,Main Airport Road Bazaar,Airport Road PS,33.573774,73.002968,Drug Possession,Drug,Not Used,Male,31,Male,34.0,2.0,Released on Bail
PK-000187,FIR-0039/2022,2022-01-28 12:39:49,2022-01-28,12:39:49,12,Friday,January,2022,Punjab,Multan,Suraj Miani,"Sector A, Suraj Miani",Sadar PS,30.212197,71.443471,Drug Possession,Drug,Not Used,Male,25,Male,31.0,1.0,Arrested
PK-000188,FIR-0078/2022,2022-01-28 13:19:00,2022-01-28,13:19:00,13,Friday,January,2022,Punjab,Khanewal,Mall Road,Mall Road Service Road,Mall Road PS,30.324977,71.952161,Theft,Property,Not Used,Male,39,Male,25.0,2.0,Under Investigation
PK-000189,FIR-0052/2022,2022-01-28 14:08:59,2022-01-28,14:08:59,14,Friday,January,2022,Punjab,Multan,Vehari Road,Vehari Road Market,Cantt PS,30.184236,71.512168,Theft,Property,Not Used,Female,59,Male,23.0,1.0,Pending
PK-000190,FIR-0177/2022,2022-01-28 16:20:20,2022-01-28,16:20:20,16,Friday,January,2022,Punjab,Faisalabad,Cantt,Cantt Market,Cantt PS,31.458373,73.151757,Burglary,Property,Not Used,Female,15,Unknown,,,Pending
PK-000191,FIR-0025/2022,2022-01-28 17:23:06,2022-01-28,17:23:06,17,Friday,January,2022,Sindh,Karachi,Gulshan-e-Iqbal,Gulshan-e-Iqbal Service Road,Gulshan-e-Iqbal PS,24.926753,67.104301,Attempted Murder,Violent,Firearm,Female,22,Male,32.0,2.0,Arrested
PK-000192,FIR-0005/2022,2022-01-28 20:41:59,2022-01-28,20:41:59,20,Friday,January,2022,Sindh,Karachi,Lyari,"Block 1, Lyari",Lyari PS,24.878553,67.009049,Theft,Property,Not Used,Female,47,Male,18.0,2.0,Arrested
